PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;PLAATS                 ;CBS_BUURTCODE_2023;CBS_BUURTNAAM_2023                      ;AANTAL_AANSLUITINGEN_MET_PV;TOTAAL_AANTAL_AANSLUITINGEN;OPGESTELD_VERMOGEN_KW
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;2;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;3;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;3;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;4;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;7;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;9;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;9;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;11;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;146;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;272;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;489;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;552;0
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;2;9
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;3;17
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;6;25
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;7;55,2
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;7;38
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;8;5,32
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;10;8
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;107;2,6
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;109;2
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;2;29,6
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;8;27,15
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;43;33
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;7;41
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;16;50
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;43;100
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;70;80,2
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;246;9,2
20240409;Liander;Flevoland               ;Lelystad               ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);4;42;26
20240409;Liander;Flevoland               ;Noordoostpolder        ;Bant                   ;BU01710219   ;Bant-woonkern                                        ;184;360;836,39
20240409;Liander;Flevoland               ;Noordoostpolder        ;Bant                   ;BU01710221   ;Bant-landelijk gebied                                ;171;286;1.755,52
20240409;Liander;Flevoland               ;Noordoostpolder        ;Creil                  ;BU01711045   ;Creil-woonkern                                       ;247;499;1.250,92
20240409;Liander;Flevoland               ;Noordoostpolder        ;Creil                  ;BU01711047   ;Creil-landelijk gebied                               ;105;198;1.250,39
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;?            ;?                                                    ;37;200;209,82
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710101   ;Emmeloord-Centrum-Tussen Gracht en Vaart             ;226;1.272;797,499
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710102   ;Emmeloord-Centrum-Centrum West                       ;211;826;1.095,06
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710103   ;Emmeloord-Centrum-Bos en Gaard                       ;67;236;534,24
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710104   ;Emmeloord-Centrum-Centrum Oost                       ;482;975;1.821,28
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710105   ;Emmeloord-Revelsant-Noord                            ;157;678;869,967
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710106   ;Emmeloord-Revelsant-Zuid                             ;314;1.084;1.127,46
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710107   ;Emmeloord-Espelervaart-Bergenbuurt                   ;141;596;676,326
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710108   ;Emmeloord-Espelervaart-Rivierenbuurt                 ;261;764;1.041,49
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710109   ;Emmeloord-Espelervaart-Espelervaart West             ;624;1.129;2.500,94
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710110   ;Emmeloord-de Zuidert                                 ;600;1.505;2.190,50
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710111   ;Emmeloord-de Erven                                   ;1.152;1.939;5.234,98
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710112   ;Emmeloord-Waterland                                  ;57;82;272,853
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710113   ;Emmeloord-Emmelhage-Boswonen                         ;538;774;2.404,58
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710114   ;Emmeloord-Emmelhage-Waterwonen/Polderwonen           ;229;262;1.350,16
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710115   ;Emmeloord-Bedrijventerrein de Munt                   ;46;178;690,52
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710116   ;Emmeloord-Bedrijventerrein Nagelerweg                ;43;312;826,32
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710117   ;Emmeloord-Bedrijventerrein A6                        ;11;88;221,4
20240409;Liander;Flevoland               ;Noordoostpolder        ;Emmeloord              ;BU01710118   ;Emmeloord-landelijk gebied                           ;144;289;2.012,87
20240409;Liander;Flevoland               ;Noordoostpolder        ;Ens                    ;BU01710631   ;Ens-woonkern                                         ;442;926;1.908,46
